village,HHnum_in_village,hohreligion,castesubcaste,rooftype1,rooftype2,rooftype3,rooftype4,rooftype5,room_no,bed_no,electricity,latrine,ownrent,leader,adopt
2,103,HINDUISM,N/A,0,0,0,0,0,3,0,"Yes, Private",Owned,OWNED,0,0
2,104,HINDUISM,N/A,0,0,0,1,0,2,0,"Yes, Private",None,OWNED,0,0
2,105,HINDUISM,N/A,0,0,1,0,0,2,1,"Yes, Government",None,OWNED,0,0
2,106,HINDUISM,N/A,0,0,0,0,0,1,6,"Yes, Private",None,OWNED,0,0
2,107,HINDUISM,N/A,0,1,0,0,0,2,0,"Yes, Private",Owned,OWNED,0,0
2,108,HINDUISM,N/A,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
2,109,HINDUISM,N/A,0,1,0,0,0,2,1,No,None,OWNED,0,0
2,110,HINDUISM,N/A,0,0,1,0,0,2,2,"Yes, Private",Owned,OWNED,1,0
2,111,HINDUISM,N/A,0,0,0,0,1,1,2,"Yes, Private",Owned,OWNED,0,0
2,112,HINDUISM,N/A,0,0,0,0,1,1,3,"Yes, Private",Owned,OWNED,0,0
2,113,HINDUISM,N/A,0,0,0,0,1,2,2,"Yes, Private",Owned,RENTED,0,1
2,114,HINDUISM,N/A,0,0,0,1,0,1,1,"Yes, Private",Owned,RENTED,0,0
2,115,HINDUISM,N/A,0,0,0,1,0,2,1,"Yes, Private",Owned,OWNED,0,0
2,116,HINDUISM,N/A,0,0,1,0,0,2,1,"Yes, Private",None,OWNED,0,0
2,117,HINDUISM,N/A,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,1
2,118,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Private",Owned,OWNED,0,0
2,119,HINDUISM,N/A,0,0,0,0,0,2,0,"Yes, Private",Owned,OWNED,0,0
2,120,HINDUISM,N/A,0,0,0,1,0,4,0,"Yes, Private",Owned,OWNED,0,1
2,121,HINDUISM,N/A,0,0,1,0,0,2,1,"Yes, Private",Owned,OWNED,0,0
2,122,HINDUISM,N/A,0,0,0,1,0,1,2,"Yes, Private",None,RENTED,0,0
2,123,HINDUISM,N/A,0,0,0,0,1,2,6,"Yes, Private",Owned,OWNED,1,0
2,124,HINDUISM,N/A,0,0,1,0,0,3,2,"Yes, Private",None,OWNED,0,0
2,125,HINDUISM,N/A,0,0,0,0,0,1,0,"Yes, Private",Owned,OWNED,0,0
2,126,HINDUISM,N/A,0,0,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
2,127,HINDUISM,N/A,0,0,0,1,0,1,0,"Yes, Government",None,OWNED,0,0
2,128,HINDUISM,N/A,0,0,0,1,0,1,1,"Yes, Private",Owned,OWNED,1,1
2,129,HINDUISM,N/A,0,0,1,0,0,3,6,"Yes, Private",Owned,OWNED,0,0
2,130,HINDUISM,N/A,0,0,0,0,0,2,0,"Yes, Private",Owned,OWNED,1,0
2,131,HINDUISM,N/A,0,0,0,1,0,1,0,"Yes, Private",Owned,OWNED,0,0
2,132,HINDUISM,N/A,0,0,0,1,0,2,2,"Yes, Private",Owned,OWNED,0,0
2,133,HINDUISM,N/A,0,0,0,0,1,3,0,"Yes, Private",Owned,OWNED,0,0
2,134,HINDUISM,N/A,0,0,0,1,0,1,1,"Yes, Private",None,OWNED,0,0
2,135,HINDUISM,N/A,0,0,0,1,0,2,0,"Yes, Government",Owned,OWNED,0,0
2,136,HINDUISM,N/A,0,0,0,1,0,1,3,"Yes, Private",Owned,OWNED,0,1
2,137,HINDUISM,N/A,0,0,1,0,0,3,5,"Yes, Private",Owned,OWNED,0,0
2,138,HINDUISM,N/A,0,1,0,0,0,2,1,"Yes, Private",Owned,OWNED,0,0
2,139,HINDUISM,N/A,0,0,0,0,1,5,2,"Yes, Government",Owned,OWNED,0,1
2,140,HINDUISM,N/A,0,0,1,0,0,4,4,"Yes, Private",Owned,OWNED,0,0
2,141,HINDUISM,N/A,0,0,1,0,0,2,2,"Yes, Government",Owned,OWNED,1,0
2,142,HINDUISM,N/A,0,0,1,0,0,4,5,"Yes, Government",Owned,OWNED,0,0
2,143,HINDUISM,N/A,0,0,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
2,144,HINDUISM,N/A,0,0,0,0,0,2,1,"Yes, Government",None,OWNED,0,0
2,145,HINDUISM,N/A,0,0,0,1,0,4,2,"Yes, Private",None,OWNED,1,0
2,146,HINDUISM,N/A,0,0,0,1,0,1,0,"Yes, Private",None,OWNED,0,0
2,147,HINDUISM,N/A,0,0,1,0,0,1,2,"Yes, Government",None,OWNED,0,0
2,148,HINDUISM,N/A,0,0,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
2,149,HINDUISM,N/A,0,0,0,1,0,2,2,"Yes, Government",None,GIVEN BY GOVERNMENT,0,0
2,150,HINDUISM,N/A,0,0,0,0,0,3,1,"Yes, Private",None,OWNED,0,0
2,151,HINDUISM,N/A,0,0,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
2,152,HINDUISM,N/A,0,0,0,0,0,1,2,"Yes, Private",None,OWNED,0,1
2,153,HINDUISM,N/A,0,0,1,1,0,2,0,"Yes, Private",None,OWNED,0,1
2,154,HINDUISM,N/A,0,0,0,0,0,2,2,"Yes, Private",None,RENTED,0,1
2,155,HINDUISM,N/A,0,0,0,0,0,4,2,"Yes, Government",Owned,OWNED,0,0
2,156,HINDUISM,N/A,0,1,0,0,0,3,2,"Yes, Government",None,RENTED,0,1
2,157,HINDUISM,N/A,0,0,0,1,0,2,0,"Yes, Private",Owned,OWNED,0,0
2,158,HINDUISM,N/A,0,0,0,0,0,1,6,"Yes, Private",None,OWNED,0,0
2,159,HINDUISM,N/A,0,0,1,0,0,2,4,"Yes, Government",Owned,OWNED,0,0
2,160,HINDUISM,N/A,0,0,0,0,1,3,2,"Yes, Private",Owned,OWNED,0,1
2,161,HINDUISM,N/A,0,0,0,0,0,2,2,"Yes, Government",None,OWNED,0,0
2,162,HINDUISM,N/A,0,0,0,1,0,2,1,No,None,OWNED,1,0
2,163,HINDUISM,N/A,0,0,0,1,0,1,0,"Yes, Government",None,OWNED,0,1
2,164,HINDUISM,N/A,0,1,0,0,0,3,2,"Yes, Private",None,OWNED,0,1
2,165,HINDUISM,N/A,0,1,0,0,0,2,0,"Yes, Private",Owned,OWNED,0,0
2,166,HINDUISM,N/A,0,0,0,1,0,1,0,"Yes, Private",Owned,OWNED,0,0
2,167,HINDUISM,N/A,0,0,0,1,0,1,0,"Yes, Government",None,OWNED,0,0
2,168,HINDUISM,N/A,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
2,169,HINDUISM,N/A,0,0,1,0,0,3,2,"Yes, Private",Owned,OWNED,0,0
2,170,HINDUISM,N/A,0,0,0,0,1,3,4,"Yes, Government",Owned,OWNED,0,0
2,171,HINDUISM,N/A,0,1,0,0,0,3,1,"Yes, Private",None,OWNED,0,0
2,172,HINDUISM,N/A,0,0,0,1,0,1,0,"Yes, Private",Owned,OWNED,0,0
2,173,HINDUISM,N/A,0,0,0,1,0,1,1,"Yes, Private",None,OWNED,1,1
2,174,HINDUISM,N/A,0,1,0,0,0,1,0,No,None,OWNED,1,0
2,175,HINDUISM,N/A,0,0,0,1,0,1,0,"Yes, Government",Owned,OWNED,0,0
2,176,HINDUISM,N/A,0,0,1,0,0,2,1,"Yes, Government",None,OWNED,0,0
2,177,HINDUISM,N/A,0,1,0,0,0,0,0,"Yes, Private",None,OWNED,0,0
2,178,HINDUISM,N/A,0,1,0,0,0,0,0,"Yes, Private",None,OWNED,0,1
2,179,HINDUISM,N/A,0,0,0,0,1,3,2,"Yes, Private",Owned,OWNED,0,0
2,180,HINDUISM,N/A,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
2,181,HINDUISM,N/A,0,0,1,0,0,1,1,"Yes, Government",Owned,OWNED,0,0
2,182,HINDUISM,N/A,0,0,0,0,1,1,1,"Yes, Private",Owned,OWNED,0,1
2,183,HINDUISM,N/A,0,0,1,0,0,2,1,"Yes, Private",None,OWNED,0,0
2,184,HINDUISM,N/A,0,0,1,0,0,2,1,"Yes, Government",Owned,OWNED,0,0
2,185,HINDUISM,N/A,0,1,0,0,0,0,0,"Yes, Private",None,OWNED,0,0
2,186,HINDUISM,N/A,0,0,0,1,0,0,0,"Yes, Private",None,OWNED,0,0
2,187,HINDUISM,N/A,0,0,0,1,0,3,0,"Yes, Private",Owned,OWNED,0,0
2,188,HINDUISM,N/A,0,0,0,0,1,2,1,"Yes, Private",Owned,OWNED,1,0
2,189,HINDUISM,N/A,0,0,0,0,1,2,2,"Yes, Private",Owned,OWNED,1,1
2,190,HINDUISM,N/A,0,0,0,1,0,1,0,"Yes, Government",None,OWNED,0,1
2,191,HINDUISM,N/A,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
2,192,HINDUISM,N/A,0,0,0,0,1,2,1,"Yes, Private",Owned,OWNED,0,0
2,193,HINDUISM,N/A,0,0,0,0,1,2,1,"Yes, Private",Owned,OWNED,0,0
2,194,HINDUISM,N/A,0,1,0,0,0,2,1,"Yes, Private",None,OWNED,0,0
2,195,HINDUISM,N/A,0,0,0,0,1,2,2,"Yes, Private",Owned,OWNED,0,0
3,1,HINDUISM,N/A,0,1,0,0,0,2,3,"Yes, Private",Owned,OWNED,1,0
3,2,HINDUISM,N/A,0,1,0,0,0,3,2,"Yes, Private",None,OWNED,0,0
3,3,HINDUISM,N/A,0,0,1,0,0,1,1,"Yes, Private",None,OWNED,0,1
3,4,HINDUISM,N/A,0,0,1,0,0,2,3,"Yes, Private",None,OWNED,0,1
3,5,HINDUISM,N/A,0,0,1,0,0,3,5,"Yes, Private",Owned,OWNED,1,0
3,6,HINDUISM,N/A,0,0,0,0,1,5,3,"Yes, Private",Owned,OWNED,0,0
3,7,HINDUISM,N/A,0,0,0,0,1,2,1,"Yes, Private",Owned,OWNED,0,0
3,8,HINDUISM,N/A,0,0,0,0,1,1,1,"Yes, Private",Owned,OWNED,0,0
3,9,HINDUISM,N/A,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,1
3,10,HINDUISM,N/A,0,1,0,0,0,2,2,"Yes, Private",None,OWNED,0,0
3,11,HINDUISM,N/A,0,0,1,0,0,4,4,"Yes, Private",Owned,OWNED,1,0
3,12,HINDUISM,N/A,0,0,1,0,0,2,2,"Yes, Private",None,OWNED,0,0
3,13,HINDUISM,N/A,0,0,0,1,0,2,2,"Yes, Private",Owned,RENTED,0,0
3,14,HINDUISM,N/A,0,0,0,1,0,2,0,"Yes, Private",Owned,OWNED,0,0
3,15,HINDUISM,N/A,0,0,0,1,0,3,3,"Yes, Private",None,OWNED,0,0
3,16,HINDUISM,N/A,0,0,0,1,0,3,2,"Yes, Private",None,OWNED,0,0
3,17,HINDUISM,N/A,0,0,0,0,1,5,2,"Yes, Private",Owned,OWNED,0,0
3,18,HINDUISM,N/A,0,0,1,0,0,3,2,"Yes, Private",None,OWNED,0,0
3,19,HINDUISM,N/A,0,0,0,1,0,2,0,"Yes, Private",Owned,RENTED,0,0
3,20,HINDUISM,N/A,0,0,0,1,0,2,2,"Yes, Private",Owned,RENTED,0,0
3,21,HINDUISM,N/A,0,0,1,0,0,3,1,"Yes, Private",Owned,OWNED,0,0
3,22,HINDUISM,N/A,0,0,0,1,0,2,2,"Yes, Private",Owned,RENTED,0,0
3,23,HINDUISM,N/A,0,0,1,0,0,2,2,"Yes, Private",Owned,OWNED,0,0
3,24,HINDUISM,N/A,0,0,1,0,0,2,2,"Yes, Private",Owned,OWNED,1,0
3,25,HINDUISM,N/A,0,0,1,0,0,3,2,"Yes, Private",None,RENTED,1,0
3,26,HINDUISM,N/A,0,0,0,0,1,2,2,"Yes, Private",Owned,OWNED,0,0
3,27,HINDUISM,N/A,0,0,1,0,0,3,2,"Yes, Private",None,OWNED,0,0
3,28,HINDUISM,N/A,0,1,1,0,0,2,2,"Yes, Private",Owned,OWNED,1,0
3,29,HINDUISM,N/A,0,0,0,1,0,5,5,"Yes, Private",Owned,OWNED,0,0
3,30,HINDUISM,N/A,0,0,1,0,0,2,5,"Yes, Private",Owned,OWNED,1,0
3,31,HINDUISM,N/A,0,0,0,0,0,1,7,"Yes, Private",None,OWNED,1,0
3,32,HINDUISM,N/A,0,0,0,0,1,4,8,"Yes, Private",Owned,OWNED,0,0
3,33,HINDUISM,N/A,0,0,0,0,0,2,10,"Yes, Private",Owned,OWNED,1,0
3,34,HINDUISM,N/A,0,0,1,0,0,3,5,"Yes, Private",Owned,OWNED,1,0
3,35,HINDUISM,N/A,0,0,1,0,0,4,12,"Yes, Private",Owned,OWNED,0,0
3,36,HINDUISM,N/A,0,0,1,0,0,2,5,"Yes, Private",Owned,OWNED,0,0
3,37,HINDUISM,N/A,0,0,0,0,1,3,2,"Yes, Private",Owned,RENTED,0,0
3,38,HINDUISM,N/A,0,0,1,0,0,2,3,"Yes, Private",Owned,OWNED,0,0
3,39,HINDUISM,N/A,0,0,1,0,0,3,4,"Yes, Private",None,OWNED,0,0
3,40,HINDUISM,N/A,0,0,0,0,1,2,5,"Yes, Private",Owned,OWNED,0,0
3,41,HINDUISM,N/A,0,0,1,0,0,3,1,"Yes, Private",None,OWNED,0,0
3,42,HINDUISM,N/A,0,0,1,0,0,2,2,"Yes, Private",Owned,OWNED,0,0
3,43,HINDUISM,N/A,0,0,1,0,0,6,12,"Yes, Private",None,OWNED,1,0
3,44,HINDUISM,N/A,0,0,1,0,0,4,4,"Yes, Private",Owned,OWNED,0,0
3,45,HINDUISM,N/A,0,0,0,0,1,1,0,"Yes, Private",Owned,RENTED,0,0
3,46,HINDUISM,N/A,0,0,0,1,0,4,0,"Yes, Private",Owned,OWNED,0,0
3,47,HINDUISM,N/A,0,0,0,0,0,2,4,"Yes, Private",Owned,OWNED,0,0
3,48,HINDUISM,N/A,0,0,1,0,0,1,2,"Yes, Private",Owned,OWNED,0,0
3,49,HINDUISM,N/A,0,0,0,1,0,4,1,"Yes, Private",Owned,OWNED,0,0
3,50,HINDUISM,N/A,0,0,0,0,1,2,2,"Yes, Private",Owned,OWNED,0,0
3,51,HINDUISM,N/A,0,0,0,0,1,2,4,"Yes, Private",Owned,OWNED,0,0
3,52,HINDUISM,N/A,0,0,0,0,0,1,2,"Yes, Private",None,OWNED,0,0
3,53,HINDUISM,N/A,0,0,0,0,1,5,7,"Yes, Private",Owned,OWNED,0,0
3,54,HINDUISM,N/A,0,0,1,0,0,1,2,"Yes, Private",Owned,OWNED,0,0
3,55,HINDUISM,N/A,0,0,0,0,1,4,2,"Yes, Private",Owned,OWNED,0,0
3,56,HINDUISM,N/A,0,0,0,1,0,1,4,"Yes, Private",Owned,OWNED,0,0
3,57,HINDUISM,N/A,0,0,1,0,0,5,4,"Yes, Private",None,OWNED,0,0
3,58,HINDUISM,N/A,0,0,0,0,0,2,1,"Yes, Private",None,OWNED,0,0
3,59,HINDUISM,N/A,0,0,1,0,0,2,2,"Yes, Private",Owned,OWNED,0,0
3,60,HINDUISM,N/A,0,0,0,0,0,1,5,"Yes, Private",None,OWNED,0,0
3,61,HINDUISM,N/A,0,1,0,0,0,2,4,"Yes, Private",Owned,OWNED,0,0
3,62,HINDUISM,N/A,0,1,0,0,0,1,0,"Yes, Private",None,RENTED,0,1
3,63,HINDUISM,N/A,0,0,0,1,1,4,3,"Yes, Private",Owned,OWNED,1,0
3,64,HINDUISM,N/A,0,0,1,0,0,2,3,"Yes, Private",Owned,RENTED,0,0
3,65,HINDUISM,N/A,0,0,1,0,0,1,5,"Yes, Private",Owned,OWNED,0,0
3,66,HINDUISM,N/A,0,0,0,0,0,1,1,"Yes, Private",None,OWNED,0,0
3,67,HINDUISM,N/A,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
3,68,HINDUISM,N/A,0,1,0,0,0,1,4,"Yes, Private",None,OWNED,0,0
3,69,HINDUISM,N/A,0,1,0,0,0,2,2,"Yes, Private",Owned,OWNED,0,0
3,70,HINDUISM,N/A,0,0,1,0,0,2,2,"Yes, Private",None,OWNED,0,0
3,71,HINDUISM,N/A,0,0,0,1,0,1,0,"Yes, Private",None,OWNED,0,0
3,72,HINDUISM,N/A,0,0,1,0,0,3,2,"Yes, Private",None,OWNED,1,0
3,73,HINDUISM,N/A,0,0,1,0,0,2,2,"Yes, Private",None,RENTED,0,1
3,74,HINDUISM,N/A,0,0,0,1,0,2,0,"Yes, Private",Owned,OWNED,1,0
3,75,HINDUISM,N/A,0,0,0,0,1,2,2,"Yes, Private",Owned,OWNED,1,0
3,76,HINDUISM,N/A,0,0,0,0,1,3,2,"Yes, Private",Owned,OWNED,1,0
3,77,HINDUISM,N/A,0,0,0,1,0,2,0,"Yes, Private",Owned,RENTED,1,0
3,78,HINDUISM,N/A,0,1,0,0,0,2,2,"Yes, Private",Owned,OWNED,0,1
3,79,HINDUISM,N/A,0,0,0,1,0,3,2,"Yes, Private",Owned,OWNED,0,0
3,80,HINDUISM,N/A,0,0,0,0,1,4,10,"Yes, Private",Owned,OWNED,1,0
3,81,HINDUISM,N/A,0,0,1,1,0,2,3,"Yes, Private",Owned,OWNED,0,0
3,82,HINDUISM,N/A,0,0,0,1,0,2,2,"Yes, Private",Owned,OWNED,1,0
3,83,HINDUISM,N/A,0,0,1,0,0,3,6,"Yes, Private",Owned,OWNED,1,0
3,84,HINDUISM,N/A,0,0,1,0,0,5,3,"Yes, Private",Owned,OWNED,0,0
3,85,HINDUISM,N/A,0,0,0,0,1,6,8,"Yes, Private",Owned,OWNED,1,0
3,86,HINDUISM,N/A,0,0,0,1,0,3,6,"Yes, Private",None,OWNED,0,0
3,87,HINDUISM,N/A,0,0,1,0,0,2,3,"Yes, Private",Owned,OWNED,1,1
3,88,HINDUISM,N/A,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
3,89,HINDUISM,N/A,0,1,0,0,0,3,6,"Yes, Private",N/A,OWNED,0,0
3,90,HINDUISM,N/A,0,1,0,0,0,2,1,"Yes, Private",Owned,OWNED,0,0
3,91,HINDUISM,N/A,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
3,92,HINDUISM,N/A,0,1,0,0,0,4,1,"Yes, Private",Owned,OWNED,0,1
3,93,HINDUISM,N/A,0,1,0,0,0,2,2,No,None,OWNED,0,0
3,94,HINDUISM,N/A,0,0,1,0,0,2,1,"Yes, Private",Owned,OWNED,0,0
3,95,HINDUISM,N/A,0,0,1,0,0,2,1,"Yes, Private",None,OWNED,0,0
3,96,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",Owned,OWNED,0,1
3,97,HINDUISM,N/A,0,0,0,1,0,4,3,"Yes, Private",Owned,OWNED,0,0
3,98,HINDUISM,N/A,0,0,1,0,0,3,6,"Yes, Private",Owned,OWNED,1,0
3,99,HINDUISM,N/A,0,0,0,0,1,1,1,"Yes, Private",None,RENTED,0,0
3,100,HINDUISM,N/A,0,1,0,0,0,2,3,No,None,OWNED BUT SHARED,0,1
3,101,HINDUISM,N/A,0,1,0,0,0,2,4,"Yes, Government",None,OWNED,0,0
3,102,HINDUISM,N/A,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
3,103,HINDUISM,N/A,0,1,0,0,0,5,3,"Yes, Private",Owned,OWNED,0,0
3,104,HINDUISM,N/A,0,1,0,0,0,3,0,"Yes, Government",None,OWNED,0,0
3,105,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Private",None,OWNED,0,0
3,106,HINDUISM,N/A,0,0,1,0,0,3,8,"Yes, Private",Owned,GIVEN BY GOVERNMENT,1,0
3,107,HINDUISM,N/A,0,0,0,0,1,5,1,"Yes, Private",Owned,OWNED,0,0
3,108,HINDUISM,N/A,0,0,1,0,0,3,2,"Yes, Private",Owned,OWNED,0,0
3,109,HINDUISM,N/A,0,0,1,0,0,1,1,"Yes, Private",Owned,RENTED,0,0
3,110,HINDUISM,N/A,0,0,0,1,0,4,8,"Yes, Private",Owned,OWNED,0,0
3,111,HINDUISM,N/A,0,0,1,0,0,3,3,"Yes, Private",Owned,RENTED,0,0
3,112,HINDUISM,N/A,0,0,0,0,1,4,8,"Yes, Private",Owned,OWNED,0,0
3,113,HINDUISM,N/A,0,0,1,0,0,2,1,"Yes, Private",Owned,RENTED,0,0
3,114,HINDUISM,N/A,0,0,1,0,0,3,2,"Yes, Private",Owned,OWNED,0,0
3,115,HINDUISM,N/A,0,0,0,1,0,2,1,"Yes, Private",Owned,RENTED,0,0
3,116,HINDUISM,N/A,0,0,1,0,0,4,1,"Yes, Private",Owned,OWNED,0,0
3,117,HINDUISM,N/A,0,0,0,0,1,4,2,"Yes, Private",Owned,RENTED,0,0
3,118,HINDUISM,N/A,0,0,0,1,0,4,6,"Yes, Private",Owned,OWNED,0,0
3,119,HINDUISM,N/A,0,0,0,1,0,3,5,"Yes, Private",Owned,RENTED,0,0
3,120,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Private",None,OWNED,0,0
3,121,HINDUISM,N/A,0,0,0,0,1,4,6,"Yes, Private",Owned,OWNED,0,0
3,122,HINDUISM,N/A,0,0,0,0,1,4,2,"Yes, Private",Owned,OWNED BUT SHARED,0,0
3,123,HINDUISM,N/A,0,0,0,0,1,6,5,"Yes, Private",Owned,OWNED,0,0
3,124,HINDUISM,N/A,0,0,0,0,1,3,8,"Yes, Private",Owned,OWNED,0,0
3,125,HINDUISM,N/A,0,0,0,1,0,4,2,"Yes, Private",Owned,RENTED,0,0
3,127,HINDUISM,N/A,0,0,0,1,0,3,8,"Yes, Private",Owned,RENTED,0,0
3,128,HINDUISM,N/A,0,0,0,0,1,1,2,"Yes, Private",None,RENTED,0,0
3,129,HINDUISM,N/A,0,0,0,1,0,2,3,"Yes, Private",None,OWNED,0,0
3,130,HINDUISM,N/A,0,1,0,0,0,2,2,"Yes, Government",None,RENTED,0,0
3,131,HINDUISM,N/A,0,1,0,0,0,2,2,"Yes, Private",None,RENTED,0,0
3,132,HINDUISM,N/A,0,0,0,1,0,3,6,"Yes, Private",Owned,RENTED,0,0
3,133,HINDUISM,N/A,0,0,0,1,0,3,6,"Yes, Private",Owned,OWNED,0,0
3,134,HINDUISM,N/A,0,0,0,1,0,3,8,"Yes, Government",Owned,RENTED,0,0
3,135,HINDUISM,N/A,0,0,1,0,0,5,3,"Yes, Private",Owned,OWNED,0,0
3,136,HINDUISM,N/A,0,0,0,1,0,3,8,"Yes, Private",Owned,OWNED,0,0
3,137,HINDUISM,N/A,0,0,0,0,1,6,4,"Yes, Private",Owned,OWNED,0,0
3,138,HINDUISM,N/A,0,0,1,0,0,5,6,"Yes, Private",Owned,OWNED,0,1
3,139,HINDUISM,N/A,0,0,0,0,0,0,0,"Yes, Private",Owned,RENTED,0,0
3,140,HINDUISM,N/A,0,0,0,1,0,1,2,"Yes, Private",Owned,RENTED,0,0
3,141,HINDUISM,N/A,0,0,0,1,0,2,2,"Yes, Private",Owned,RENTED,0,0
3,142,HINDUISM,N/A,0,0,1,0,0,4,2,"Yes, Private",Owned,OWNED,1,0
3,143,HINDUISM,N/A,0,1,0,0,0,4,3,"Yes, Private",None,LEASED,0,0
3,144,HINDUISM,N/A,0,1,0,0,0,2,2,"Yes, Government",None,OWNED,0,0
3,145,HINDUISM,N/A,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,1
3,146,HINDUISM,N/A,0,0,0,1,0,3,2,"Yes, Government",None,OWNED,0,1
3,147,HINDUISM,N/A,0,0,0,1,0,1,1,"Yes, Private",Owned,OWNED,0,1
3,148,HINDUISM,N/A,0,1,0,0,0,3,2,"Yes, Private",None,OWNED,0,0
3,149,HINDUISM,N/A,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
3,150,HINDUISM,N/A,0,1,0,0,0,3,2,"Yes, Private",None,OWNED,0,0
3,151,HINDUISM,N/A,0,1,0,0,0,3,4,"Yes, Government",None,OWNED,1,1
3,152,HINDUISM,N/A,0,1,1,0,0,2,4,"Yes, Private",None,OWNED,0,1
3,153,HINDUISM,N/A,0,0,0,1,0,3,2,"Yes, Government",None,OWNED,0,0
3,154,ISLAM,N/A,0,0,0,1,0,2,0,"Yes, Private",None,RENTED,0,0
3,155,HINDUISM,N/A,0,0,0,1,0,4,5,"Yes, Private",None,OWNED,0,0
3,156,HINDUISM,N/A,0,1,0,0,0,3,0,"Yes, Private",None,OWNED,0,1
3,157,HINDUISM,N/A,0,1,0,0,0,3,4,"Yes, Private",None,OWNED,0,1
3,158,HINDUISM,N/A,0,0,1,0,0,3,4,"Yes, Private",Owned,OWNED,0,0
3,159,HINDUISM,N/A,0,1,0,0,0,2,5,"Yes, Private",None,OWNED,0,1
3,160,HINDUISM,N/A,0,1,0,0,0,3,4,"Yes, Government",Owned,GIVEN BY GOVERNMENT,0,1
3,161,HINDUISM,N/A,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,1
3,162,HINDUISM,N/A,0,0,1,1,0,4,3,"Yes, Private",Owned,OWNED BUT SHARED,0,1
3,163,HINDUISM,N/A,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,1
3,164,HINDUISM,N/A,0,0,1,0,0,3,2,"Yes, Private",None,OWNED,0,0
3,165,HINDUISM,N/A,0,0,1,0,0,2,2,"Yes, Government",None,OWNED,0,1
3,166,HINDUISM,N/A,0,0,0,1,0,2,2,"Yes, Government",None,OWNED,0,1
3,167,HINDUISM,N/A,0,0,1,0,0,3,2,"Yes, Private",None,OWNED BUT SHARED,0,1
3,168,HINDUISM,N/A,0,0,1,0,0,3,1,"Yes, Private",None,RENTED,0,0
3,169,HINDUISM,N/A,0,0,1,0,0,1,1,"Yes, Private",Owned,OWNED,1,0
3,170,HINDUISM,N/A,0,0,1,0,0,2,2,"Yes, Private",None,RENTED,0,0
3,171,HINDUISM,N/A,0,0,0,1,0,2,2,"Yes, Private",None,OWNED,0,1
3,172,HINDUISM,N/A,0,0,1,0,0,2,4,"Yes, Private",Owned,OWNED,1,0
3,173,HINDUISM,N/A,0,0,0,1,0,3,3,"Yes, Private",None,OWNED,0,1
3,174,HINDUISM,N/A,0,0,1,0,0,2,1,"Yes, Private",None,OWNED,0,0
3,175,HINDUISM,N/A,0,0,1,0,0,2,2,"Yes, Private",None,RENTED,0,1
3,176,HINDUISM,N/A,0,0,1,0,0,3,4,"Yes, Private",None,OWNED,0,0
3,177,HINDUISM,N/A,0,1,0,0,0,1,1,"Yes, Government",None,OWNED,0,1
3,178,HINDUISM,N/A,0,1,0,0,0,1,1,"Yes, Government",None,OWNED,0,0
3,179,HINDUISM,N/A,0,0,1,0,0,3,2,"Yes, Private",Owned,OWNED,0,0
3,180,HINDUISM,N/A,0,0,0,1,0,1,0,"Yes, Private",Owned,OWNED,0,0
3,181,HINDUISM,N/A,0,0,1,0,0,5,3,"Yes, Private",Owned,OWNED,0,0
3,182,HINDUISM,N/A,0,0,0,1,0,2,2,"Yes, Private",None,RENTED,0,0
3,183,HINDUISM,N/A,0,0,0,1,0,3,0,"Yes, Private",Owned,OWNED,0,1
3,184,HINDUISM,N/A,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
3,185,HINDUISM,N/A,0,0,1,0,0,1,1,"Yes, Private",None,OWNED,0,0
3,186,HINDUISM,N/A,0,0,0,0,1,4,2,"Yes, Private",Owned,OWNED,0,0
3,187,HINDUISM,N/A,0,0,1,0,0,2,3,"Yes, Private",None,OWNED,0,0
3,188,HINDUISM,N/A,0,0,0,1,0,2,2,"Yes, Private",None,OWNED,1,0
3,189,HINDUISM,N/A,0,0,0,1,0,2,0,"Yes, Private",None,OWNED,0,0
3,190,HINDUISM,N/A,0,0,0,1,0,2,6,"Yes, Private",Owned,RENTED,0,1
